"Step","20-agents - total_rewards","20-agents - total_rewards__MIN","20-agents - total_rewards__MAX","15-agents - total_rewards","15-agents - total_rewards__MIN","15-agents - total_rewards__MAX","10-agents - total_rewards","10-agents - total_rewards__MIN","10-agents - total_rewards__MAX","5-agents - total_rewards","5-agents - total_rewards__MIN","5-agents - total_rewards__MAX","1-agent - total_rewards","1-agent - total_rewards__MIN","1-agent - total_rewards__MAX"
"1232","","","","1.8948","1.8948","1.8948","1.9171999999999998","1.9171999999999998","1.9171999999999998","0","0","0","0","0","0"
"1233","","","","0.3872","0.3872","0.3872","0","0","0","0.6536","0.6536","0.6536","0","0","0"
"1234","","","","1.0055999999999998","1.0055999999999998","1.0055999999999998","0","0","0","0.4708","0.4708","0.4708","0","0","0"
"1235","","","","3.7635999999999994","3.7635999999999994","3.7635999999999994","2.4987999999999997","2.4987999999999997","2.4987999999999997","1.3296","1.3296","1.3296","0","0","0"
"1236","","","","2.8236","2.8236","2.8236","4.9732","4.9732","4.9732","0","0","0","0","0","0"
"1237","","","","2.9524","2.9524","2.9524","1.586","1.586","1.586","0","0","0","0","0","0"
"1238","","","","3.7724","3.7724","3.7724","1.4708","1.4708","1.4708","0.9172","0.9172","0.9172","0","0","0"
"1239","","","","2.8228","2.8228","2.8228","2.7624","2.7624","2.7624","0","0","0","0","0","0"
"1240","","","","2.4484000000000004","2.4484000000000004","2.4484000000000004","3.5176000000000003","3.5176000000000003","3.5176000000000003","0","0","0","0","0","0"
"1241","","","","3.7508","3.7508","3.7508","1.5428","1.5428","1.5428","0.9676","0.9676","0.9676","0","0","0"
"1242","","","","4.0892","4.0892","4.0892","1.658","1.658","1.658","0","0","0","0","0","0"
"1243","","","","5.736400000000001","5.736400000000001","5.736400000000001","1.2971999999999997","1.2971999999999997","1.2971999999999997","1.6652","1.6652","1.6652","0","0","0"
"1244","","","","4.1324","4.1324","4.1324","2.73","2.73","2.73","0.838","0.838","0.838","0","0","0"
"1245","","","","3.1899999999999995","3.1899999999999995","3.1899999999999995","1.892","1.892","1.892","0","0","0","0","0","0"
"1246","","","","3.93","3.93","3.93","1.3000000000000003","1.3000000000000003","1.3000000000000003","0.49959999999999993","0.49959999999999993","0.49959999999999993","0","0","0"
"1247","","","","5.5968","5.5968","5.5968","1.4851999999999999","1.4851999999999999","1.4851999999999999","0","0","0","0","0","0"
"1248","","","","3.4988","3.4988","3.4988","1.4564","1.4564","1.4564","1.0424","1.0424","1.0424","0","0","0"
"1249","","","","7.045999999999999","7.045999999999999","7.045999999999999","0.9604","0.9604","0.9604","1.0568","1.0568","1.0568","0","0","0"
"1250","","","","1.3396","1.3396","1.3396","0","0","0","0.4312","0.4312","0.4312","0","0","0"
"1251","","","","1.1252","1.1252","1.1252","0.2188","0.2188","0.2188","0.5428","0.5428","0.5428","0","0","0"
"1252","","","","3.8091999999999997","3.8091999999999997","3.8091999999999997","1.2692","1.2692","1.2692","0","0","0","0","0","0"
"1253","","","","2.632","2.632","2.632","0.8596","0.8596","0.8596","0.8488","0.8488","0.8488","0","0","0"
"1254","","","","1.3819999999999997","1.3819999999999997","1.3819999999999997","1.4744000000000002","1.4744000000000002","1.4744000000000002","2.0423999999999998","2.0423999999999998","2.0423999999999998","0","0","0"
"1255","","","","1.7696","1.7696","1.7696","2.2836","2.2836","2.2836","0","0","0","0","0","0"
"1256","","","","6.2468","6.2468","6.2468","2.2044","2.2044","2.2044","1.8956","1.8956","1.8956","0","0","0"
"1257","","","","0.9956","0.9956","0.9956","2.7544","2.7544","2.7544","0","0","0","0","0","0"
"1258","","","","2.6832","2.6832","2.6832","2.7544","2.7544","2.7544","0","0","0","0","0","0"
"1259","","","","1.9704000000000002","1.9704000000000002","1.9704000000000002","0.964","0.964","0.964","0.39879999999999993","0.39879999999999993","0.39879999999999993","0","0","0"
"1260","","","","4.552","4.552","4.552","1.272","1.272","1.272","0.946","0.946","0.946","0","0","0"
"1261","","","","2.4736","2.4736","2.4736","1.9136","1.9136","1.9136","1.9028","1.9028","1.9028","0","0","0"
"1262","","","","5.3988","5.3988","5.3988","0.31599999999999995","0.31599999999999995","0.31599999999999995","1.6147999999999998","1.6147999999999998","1.6147999999999998","0","0","0"
"1263","","","","1.3052000000000001","1.3052000000000001","1.3052000000000001","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0","0","0"
"1264","","","","1.8299999999999998","1.8299999999999998","1.8299999999999998","0","0","0","2.154","2.154","2.154","0","0","0"
"1265","","","","3.9947999999999997","3.9947999999999997","3.9947999999999997","3.784","3.784","3.784","0.8308","0.8308","0.8308","0","0","0"
"1266","","","","3.4312","3.4312","3.4312","1.6760000000000002","1.6760000000000002","1.6760000000000002","0","0","0","0","0","0"
"1267","","","","2.5944","2.5944","2.5944","0.7912","0.7912","0.7912","0","0","0","0","0","0"
"1268","","","","4.322399999999999","4.322399999999999","4.322399999999999","3.892","3.892","3.892","0.55","0.55","0.55","0","0","0"
"1269","","","","1.3448","1.3448","1.3448","2.3772","2.3772","2.3772","0.55","0.55","0.55","0","0","0"
"1270","","","","1.7768000000000002","1.7768000000000002","1.7768000000000002","1.2755999999999998","1.2755999999999998","1.2755999999999998","0.73","0.73","0.73","0","0","0"
"1271","","","","4.4556","4.4556","4.4556","0.7263999999999999","0.7263999999999999","0.7263999999999999","0.09999999999999998","0.09999999999999998","0.09999999999999998","0","0","0"
"1272","","","","2.0416","2.0416","2.0416","0.9676","0.9676","0.9676","0.946","0.946","0.946","0","0","0"
"1273","","","","5.2512","5.2512","5.2512","0.9748","0.9748","0.9748","0.9892","0.9892","0.9892","0","0","0"
"1274","","","","7.998399999999999","7.998399999999999","7.998399999999999","1.6868","1.6868","1.6868","0","0","0","0","0","0"
"1275","","","","6.459200000000001","6.459200000000001","6.459200000000001","0.9892","0.9892","0.9892","0.9856","0.9856","0.9856","0","0","0"
"1276","","","","1.7104","1.7104","1.7104","0","0","0","0.1684","0.1684","0.1684","0","0","0"
"1277","","","","5.055999999999999","5.055999999999999","5.055999999999999","3.658","3.658","3.658","1.748","1.748","1.748","0","0","0"
"1278","","","","1.7328000000000001","1.7328000000000001","1.7328000000000001","0","0","0","0.982","0.982","0.982","0","0","0"
"1279","","","","2.8696","2.8696","2.8696","0.9784","0.9784","0.9784","1.5924","1.5924","1.5924","0","0","0"
"1280","","","","5.271199999999999","5.271199999999999","5.271199999999999","0.9856","0.9856","0.9856","0","0","0","0","0","0"
"1281","","","","4.0964","4.0964","4.0964","0.982","0.982","0.982","0.47440000000000004","0.47440000000000004","0.47440000000000004","0","0","0"
"1282","","","","3.3476","3.3476","3.3476","1.8776000000000002","1.8776000000000002","1.8776000000000002","0","0","0","0","0","0"
"1283","","","","3.5952","3.5952","3.5952","0","0","0","1.8264","1.8264","1.8264","0","0","0"
"1284","","","","0.3972","0.3972","0.3972","0.9712","0.9712","0.9712","2.5968","2.5968","2.5968","0","0","0"
"1285","","","","6.0920000000000005","6.0920000000000005","6.0920000000000005","1.9172","1.9172","1.9172","1.9316","1.9316","1.9316","0","0","0"
"1286","","","","3.5355999999999996","3.5355999999999996","3.5355999999999996","0","0","0","1.8416000000000001","1.8416000000000001","1.8416000000000001","0","0","0"
"1287","","","","2.5032","2.5032","2.5032","1.2323999999999997","1.2323999999999997","1.2323999999999997","0.8524","0.8524","0.8524","0","0","0"
"1288","","","","4.2828","4.2828","4.2828","0","0","0","2.3728","2.3728","2.3728","0","0","0"
"1289","","","","2.8236","2.8236","2.8236","0.9928","0.9928","0.9928","0","0","0","0","0","0"
"1290","","","","3.2460000000000004","3.2460000000000004","3.2460000000000004","0.946","0.946","0.946","0.9604","0.9604","0.9604","0","0","0"
"1291","","","","2.2763999999999998","2.2763999999999998","2.2763999999999998","5.7616","5.7616","5.7616","0.9712","0.9712","0.9712","0","0","0"
"1292","","","","5.9516","5.9516","5.9516","2.38","2.38","2.38","0.982","0.982","0.982","0","0","0"
"1293","","","","4.5708","4.5708","4.5708","3.3367999999999998","3.3367999999999998","3.3367999999999998","1.2404","1.2404","1.2404","0","0","0"
"1294","","","","2.7652","2.7652","2.7652","0","0","0","0","0","0","0.982","0.982","0.982"
"1295","","","","3.4455999999999998","3.4455999999999998","3.4455999999999998","1.3807999999999998","1.3807999999999998","1.3807999999999998","0","0","0","0","0","0"
"1296","","","","3.2332","3.2332","3.2332","1.3772000000000002","1.3772000000000002","1.3772000000000002","0.5751999999999999","0.5751999999999999","0.5751999999999999","0","0","0"
"1297","","","","5.9848","5.9848","5.9848","0.5779999999999998","0.5779999999999998","0.5779999999999998","0","0","0","0","0","0"
"1298","","","","3.4852","3.4852","3.4852","1.4276","1.4276","1.4276","0","0","0","0","0","0"
"1299","","","","4.4239999999999995","4.4239999999999995","4.4239999999999995","0.9784","0.9784","0.9784","1.2368000000000001","1.2368000000000001","1.2368000000000001","0","0","0"
"1300","","","","6.142399999999999","6.142399999999999","6.142399999999999","0.3808","0.3808","0.3808","0.19719999999999993","0.19719999999999993","0.19719999999999993","0","0","0"
"1301","","","","3.9623999999999997","3.9623999999999997","3.9623999999999997","1.5716","1.5716","1.5716","0.6608","0.6608","0.6608","0","0","0"
"1302","","","","5.009999999999999","5.009999999999999","5.009999999999999","0","0","0","0.8632","0.8632","0.8632","0","0","0"
"1303","","","","6.3424000000000005","6.3424000000000005","6.3424000000000005","1.6976","1.6976","1.6976","0","0","0","0","0","0"
"1304","","","","1.6292","1.6292","1.6292","0.5995999999999999","0.5995999999999999","0.5995999999999999","0.7984","0.7984","0.7984","0","0","0"
"1305","","","","1.5536","1.5536","1.5536","0","0","0","0.532","0.532","0.532","0","0","0"
"1306","","","","2.1136","2.1136","2.1136","0.982","0.982","0.982","0","0","0","0","0","0"
"1307","","","","1.9524","1.9524","1.9524","1.7408","1.7408","1.7408","0.12160000000000004","0.12160000000000004","0.12160000000000004","0","0","0"
"1308","","","","2.7768","2.7768","2.7768","0.982","0.982","0.982","0.9712","0.9712","0.9712","0.8992","0.8992","0.8992"
"1309","","","","2.6688","2.6688","2.6688","1.8399999999999999","1.8399999999999999","1.8399999999999999","1.136","1.136","1.136","0","0","0"
"1310","","","","3.6204","3.6204","3.6204","0.18279999999999996","0.18279999999999996","0.18279999999999996","0.8452","0.8452","0.8452","0","0","0"
"1311","","","","3.1532","3.1532","3.1532","0.7263999999999999","0.7263999999999999","0.7263999999999999","0","0","0","0.9532","0.9532","0.9532"
"1312","","","","0.8596","0.8596","0.8596","1.874","1.874","1.874","0","0","0","0","0","0"
"1313","","","","1.8328","1.8328","1.8328","1.9243999999999999","1.9243999999999999","1.9243999999999999","0","0","0","0","0","0"
"1314","","","","1.2252","1.2252","1.2252","0.9856","0.9856","0.9856","0.9892","0.9892","0.9892","0","0","0"
"1315","","","","2.1811999999999996","2.1811999999999996","2.1811999999999996","0.262","0.262","0.262","0.9604","0.9604","0.9604","0","0","0"
"1316","","","","0.8668","0.8668","0.8668","1.9567999999999999","1.9567999999999999","1.9567999999999999","0","0","0","0","0","0"
"1317","","","","3.0604","3.0604","3.0604","1.7408000000000001","1.7408000000000001","1.7408000000000001","0.964","0.964","0.964","0","0","0"
"1318","","","","3.5204","3.5204","3.5204","1.8559999999999999","1.8559999999999999","1.8559999999999999","0.9676","0.9676","0.9676","0","0","0"
"1319","","","","2.3339999999999996","2.3339999999999996","2.3339999999999996","0.9884000000000001","0.9884000000000001","0.9884000000000001","0.7372000000000001","0.7372000000000001","0.7372000000000001","0","0","0"
"1320","","","","3.2836","3.2836","3.2836","0.982","0.982","0.982","1.9056","1.9056","1.9056","0","0","0"
"1321","","","","3.2639999999999993","3.2639999999999993","3.2639999999999993","0.9784","0.9784","0.9784","1.5779999999999998","1.5779999999999998","1.5779999999999998","0","0","0"
"1322","","","","2.7408","2.7408","2.7408","3.55","3.55","3.55","0.118","0.118","0.118","0","0","0"
"1323","","","","4.5096","4.5096","4.5096","0.9676","0.9676","0.9676","1.7804","1.7804","1.7804","0","0","0"
"1324","","","","6.6212","6.6212","6.6212","0.9712","0.9712","0.9712","0","0","0","0","0","0"
"1325","","","","0.9352","0.9352","0.9352","1.5348000000000002","1.5348000000000002","1.5348000000000002","0","0","0","0","0","0"
"1326","","","","3.2828","3.2828","3.2828","2.8084","2.8084","2.8084","1.5572","1.5572","1.5572","0","0","0"
"1327","","","","6.058799999999999","6.058799999999999","6.058799999999999","2.0964","2.0964","2.0964","0.9424","0.9424","0.9424","0","0","0"
"1328","","","","2.7543999999999995","2.7543999999999995","2.7543999999999995","2.2648","2.2648","2.2648","1.8272","1.8272","1.8272","0","0","0"
"1329","","","","4.208","4.208","4.208","2.6904000000000003","2.6904000000000003","2.6904000000000003","0","0","0","0","0","0"
"1330","","","","3.7119999999999997","3.7119999999999997","3.7119999999999997","2.4455999999999998","2.4455999999999998","2.4455999999999998","0.892","0.892","0.892","0","0","0"
"1331","","","","4.848","4.848","4.848","2.19","2.19","2.19","0","0","0","0","0","0"
"1332","","","","0.7363999999999999","0.7363999999999999","0.7363999999999999","1.676","1.676","1.676","0.6796","0.6796","0.6796","0.766","0.766","0.766"
"1333","","","","2.9415999999999998","2.9415999999999998","2.9415999999999998","2.4627999999999997","2.4627999999999997","2.4627999999999997","0","0","0","0","0","0"
"1334","","","","","","","1.9271999999999998","1.9271999999999998","1.9271999999999998","1.19","1.19","1.19","0","0","0"
"1335","","","","","","","1.8092","1.8092","1.8092","0.9784","0.9784","0.9784","0","0","0"
"1336","","","","","","","0.9712","0.9712","0.9712","0","0","0","0","0","0"
"1337","","","","","","","1.5535999999999999","1.5535999999999999","1.5535999999999999","0.8344","0.8344","0.8344","0","0","0"
"1338","","","","","","","0.6328","0.6328","0.6328","1.0675999999999999","1.0675999999999999","1.0675999999999999","0.2764","0.2764","0.2764"
"1339","","","","","","","2.8272000000000004","2.8272000000000004","2.8272000000000004","0.8336","0.8336","0.8336","0","0","0"
"1340","","","","","","","0","0","0","0","0","0","0","0","0"
"1341","","","","","","","2.4592","2.4592","2.4592","0.5743999999999999","0.5743999999999999","0.5743999999999999","0","0","0"
"1342","","","","","","","4.369999999999999","4.369999999999999","4.369999999999999","1.8812","1.8812","1.8812","0","0","0"
"1343","","","","","","","0","0","0","1.6904","1.6904","1.6904","0","0","0"
"1344","","","","","","","2.6616","2.6616","2.6616","0.8632","0.8632","0.8632","0","0","0"
"1345","","","","","","","3.7732","3.7732","3.7732","1.9136","1.9136","1.9136","0","0","0"
"1346","","","","","","","1.8847999999999998","1.8847999999999998","1.8847999999999998","1.2008","1.2008","1.2008","0","0","0"
"1347","","","","","","","0.9712","0.9712","0.9712","0.3879999999999999","0.3879999999999999","0.3879999999999999","0","0","0"
"1348","","","","","","","2.8776","2.8776","2.8776","0.9208000000000001","0.9208000000000001","0.9208000000000001","0.49240000000000006","0.49240000000000006","0.49240000000000006"
"1349","","","","","","","1.9496","1.9496","1.9496","1.37","1.37","1.37","0","0","0"
"1350","","","","","","","1.244","1.244","1.244","0","0","0","0","0","0"
"1351","","","","","","","1.5787999999999998","1.5787999999999998","1.5787999999999998","0.9307999999999998","0.9307999999999998","0.9307999999999998","0","0","0"
"1352","","","","","","","2.19","2.19","2.19","0","0","0","0.91","0.91","0.91"
"1353","","","","","","","1.8596","1.8596","1.8596","0.874","0.874","0.874","0","0","0"
"1354","","","","","","","1.8488","1.8488","1.8488","0.6616","0.6616","0.6616","0","0","0"
"1355","","","","","","","0.9604","0.9604","0.9604","0","0","0","0","0","0"
"1356","","","","","","","1.8416000000000001","1.8416000000000001","1.8416000000000001","0","0","0","0","0","0"
"1357","","","","","","","2.5968","2.5968","2.5968","0.856","0.856","0.856","0","0","0"
"1358","","","","","","","1.6356000000000002","1.6356000000000002","1.6356000000000002","2.7588","2.7588","2.7588","0","0","0"
"1359","","","","","","","1.8696","1.8696","1.8696","0.9028","0.9028","0.9028","0","0","0"
"1360","","","","","","","1.568","1.568","1.568","0.964","0.964","0.964","0","0","0"
"1361","","","","","","","0.9172","0.9172","0.9172","0","0","0","0","0","0"
"1362","","","","","","","0.9676","0.9676","0.9676","0.9784","0.9784","0.9784","0","0","0"
"1363","","","","","","","2.6904","2.6904","2.6904","0","0","0","0","0","0"
"1364","","","","","","","2.7948","2.7948","2.7948","1.5752","1.5752","1.5752","0","0","0"
"1365","","","","","","","1.6112000000000002","1.6112000000000002","1.6112000000000002","0","0","0","0.15400000000000003","0.15400000000000003","0.15400000000000003"
"1366","","","","","","","1.0316","1.0316","1.0316","1.3519999999999999","1.3519999999999999","1.3519999999999999","0","0","0"
"1367","","","","","","","0","0","0","0.4456","0.4456","0.4456","0","0","0"
"1368","","","","","","","0.4312","0.4312","0.4312","1.6247999999999998","1.6247999999999998","1.6247999999999998","0","0","0"
"1369","","","","","","","0","0","0","0","0","0","0","0","0"
"1370","","","","","","","0.5968","0.5968","0.5968","0.9279999999999999","0.9279999999999999","0.9279999999999999","0","0","0"
"1371","","","","","","","2.9091999999999993","2.9091999999999993","2.9091999999999993","2.4348","2.4348","2.4348","0","0","0"
"1372","","","","","","","2.8651999999999997","2.8651999999999997","2.8651999999999997","0","0","0","0","0","0"
"1373","","","","","","","2.8084","2.8084","2.8084","0","0","0","0","0","0"
"1374","","","","","","","2.838","2.838","2.838","1.892","1.892","1.892","0","0","0"
"1375","","","","","","","0","0","0","0.344","0.344","0.344","0","0","0"
"1376","","","","","","","3.7948","3.7948","3.7948","0.8812","0.8812","0.8812","0","0","0"
"1377","","","","","","","3.2079999999999997","3.2079999999999997","3.2079999999999997","0.9172","0.9172","0.9172","0","0","0"
"1378","","","","","","","0","0","0","2.01","2.01","2.01","0","0","0"
"1379","","","","","","","0.4852000000000001","0.4852000000000001","0.4852000000000001","0.3124","0.3124","0.3124","0","0","0"
"1380","","","","","","","1.8452000000000002","1.8452000000000002","1.8452000000000002","0.29000000000000004","0.29000000000000004","0.29000000000000004","0","0","0"
"1381","","","","","","","2.4044","2.4044","2.4044","1.4203999999999999","1.4203999999999999","1.4203999999999999","0","0","0"
"1382","","","","","","","0","0","0","0","0","0","0","0","0"
"1383","","","","","","","3.676","3.676","3.676","1.1936","1.1936","1.1936","0","0","0"
"1384","","","","","","","0.9244","0.9244","0.9244","0.43479999999999996","0.43479999999999996","0.43479999999999996","0","0","0"
"1385","","","","","","","2.7552000000000003","2.7552000000000003","2.7552000000000003","0","0","0","0","0","0"
"1386","","","","","","","2.1036","2.1036","2.1036","1.0171999999999999","1.0171999999999999","1.0171999999999999","0","0","0"
"1387","","","","","","","1.1972","1.1972","1.1972","0","0","0","0","0","0"
"1388","","","","","","","0.8668","0.8668","0.8668","0.6536","0.6536","0.6536","0.6832","0.6832","0.6832"
"1389","","","","","","","1.8344","1.8344","1.8344","0.946","0.946","0.946","0.9172","0.9172","0.9172"
"1390","","","","","","","0.9604","0.9604","0.9604","0.8704000000000001","0.8704000000000001","0.8704000000000001","0","0","0"
"1391","","","","","","","3.8724","3.8724","3.8724","0.9496","0.9496","0.9496","0","0","0"
"1392","","","","","","","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.7912","0.7912","0.7912","0","0","0"
"1393","","","","","","","1.8992","1.8992","1.8992","0","0","0","0","0","0"
"1394","","","","","","","2.8200000000000003","2.8200000000000003","2.8200000000000003","0.7552","0.7552","0.7552","0","0","0"
"1395","","","","","","","3.2720000000000002","3.2720000000000002","3.2720000000000002","2.2152000000000003","2.2152000000000003","2.2152000000000003","0","0","0"
"1396","","","","","","","1.9424000000000001","1.9424000000000001","1.9424000000000001","0.9172","0.9172","0.9172","0","0","0"
"1397","","","","","","","0.9199999999999999","0.9199999999999999","0.9199999999999999","0.8488","0.8488","0.8488","0","0","0"
"1398","","","","","","","0","0","0","2.4924","2.4924","2.4924","0","0","0"
"1399","","","","","","","1.8704","1.8704","1.8704","0.9532","0.9532","0.9532","0","0","0"
"1400","","","","","","","0.9676","0.9676","0.9676","0.55","0.55","0.55","0","0","0"
"1401","","","","","","","2.848","2.848","2.848","2.8776","2.8776","2.8776","0","0","0"
"1402","","","","","","","3.8127999999999997","3.8127999999999997","3.8127999999999997","0.91","0.91","0.91","0","0","0"
"1403","","","","","","","1.1503999999999999","1.1503999999999999","1.1503999999999999","1.2799999999999998","1.2799999999999998","1.2799999999999998","0","0","0"
"1404","","","","","","","1.8632","1.8632","1.8632","0.6544","0.6544","0.6544","0","0","0"
"1405","","","","","","","1.9172","1.9172","1.9172","0.6112","0.6112","0.6112","0","0","0"
"1406","","","","","","","0","0","0","0","0","0","0","0","0"
"1407","","","","","","","3.6508000000000003","3.6508000000000003","3.6508000000000003","0","0","0","0","0","0"
"1408","","","","","","","2.606","2.606","2.606","0.9172","0.9172","0.9172","0","0","0"
"1409","","","","","","","0.9775999999999999","0.9775999999999999","0.9775999999999999","0.9676","0.9676","0.9676","0","0","0"
"1410","","","","","","","1.7588","1.7588","1.7588","0","0","0","0.9892","0.9892","0.9892"
"1411","","","","","","","2.254","2.254","2.254","0.9604","0.9604","0.9604","0","0","0"
"1412","","","","","","","3.0380000000000003","3.0380000000000003","3.0380000000000003","0.3448","0.3448","0.3448","0","0","0"
"1413","","","","","","","0.9712","0.9712","0.9712","0.8416","0.8416","0.8416","0","0","0"
"1414","","","","","","","1.8812","1.8812","1.8812","2.3988","2.3988","2.3988","0.3124","0.3124","0.3124"
"1415","","","","","","","3.5896","3.5896","3.5896","2.3124","2.3124","2.3124","0","0","0"
"1416","","","","","","","0.8056","0.8056","0.8056","1.6183999999999998","1.6183999999999998","1.6183999999999998","0","0","0"
"1417","","","","","","","4.3628","4.3628","4.3628","1.2584","1.2584","1.2584","0","0","0"
"1418","","","","","","","1.9496","1.9496","1.9496","0.5391999999999999","0.5391999999999999","0.5391999999999999","0.9748","0.9748","0.9748"
"1419","","","","","","","2.1784","2.1784","2.1784","0.8344","0.8344","0.8344","0","0","0"
"1420","","","","","","","1.9388","1.9388","1.9388","0","0","0","0.9676","0.9676","0.9676"
"1421","","","","","","","0.6284","0.6284","0.6284","0.9604","0.9604","0.9604","0","0","0"
"1422","","","","","","","1.838","1.838","1.838","1.5211999999999999","1.5211999999999999","1.5211999999999999","0","0","0"
"1423","","","","","","","0.9424","0.9424","0.9424","0.9928","0.9928","0.9928","0","0","0"
"1424","","","","","","","1.3628","1.3628","1.3628","0","0","0","0","0","0"
"1425","","","","","","","3.7347999999999995","3.7347999999999995","3.7347999999999995","1.3808","1.3808","1.3808","0","0","0"
"1426","","","","","","","0.7984","0.7984","0.7984","0","0","0","0","0","0"
"1427","","","","","","","0","0","0","1.496","1.496","1.496","0.9928","0.9928","0.9928"
"1428","","","","","","","1.7227999999999999","1.7227999999999999","1.7227999999999999","1.2116","1.2116","1.2116","0","0","0"
"1429","","","","","","","0.118","0.118","0.118","0.8884","0.8884","0.8884","0.2691999999999999","0.2691999999999999","0.2691999999999999"
"1430","","","","","","","2.7192","2.7192","2.7192","0.73","0.73","0.73","0","0","0"
"1431","","","","","","","1.3772","1.3772","1.3772","1.9208","1.9208","1.9208","0","0","0"
"1432","","","","","","","0","0","0","0","0","0","0","0","0"
"1433","","","","","","","1.208","1.208","1.208","0.9568","0.9568","0.9568","0","0","0"
"1434","","","","","","","1.6328","1.6328","1.6328","0","0","0","0","0","0"
"1435","","","","","","","0.4708","0.4708","0.4708","0","0","0","0","0","0"
"1436","","","","","","","2.8308","2.8308","2.8308","0.3628","0.3628","0.3628","0","0","0"
"1437","","","","","","","0.9496","0.9496","0.9496","0.8695999999999999","0.8695999999999999","0.8695999999999999","0","0","0"
"1438","","","","","","","2.9084","2.9084","2.9084","1.208","1.208","1.208","0","0","0"
"1439","","","","","","","2.604","2.604","2.604","0","0","0","0","0","0"
"1440","","","","","","","0","0","0","0.9892","0.9892","0.9892","0","0","0"
"1441","","","","","","","2.568","2.568","2.568","0.9568","0.9568","0.9568","0","0","0"
"1442","","","","","","","1.8452000000000002","1.8452000000000002","1.8452000000000002","0","0","0","0","0","0"
"1443","","","","","","","3.298","3.298","3.298","1.7551999999999999","1.7551999999999999","1.7551999999999999","0","0","0"
"1444","","","","","","","3.7912","3.7912","3.7912","1.3124","1.3124","1.3124","0","0","0"
"1445","","","","","","","1.9243999999999999","1.9243999999999999","1.9243999999999999","0.9856","0.9856","0.9856","0.9172","0.9172","0.9172"
"1446","","","","","","","0.8632","0.8632","0.8632","0.32319999999999993","0.32319999999999993","0.32319999999999993","0","0","0"
"1447","","","","","","","2.1576","2.1576","2.1576","2.0316","2.0316","2.0316","0","0","0"
"1448","","","","","","","1.7696","1.7696","1.7696","0.9208000000000001","0.9208000000000001","0.9208000000000001","0.6832","0.6832","0.6832"
"1449","","","","","","","2.8812","2.8812","2.8812","1.8948","1.8948","1.8948","0","0","0"
"1450","","","","","","","1.3232","1.3232","1.3232","1.3232","1.3232","1.3232","0","0","0"
"1451","","","","","","","1.1216","1.1216","1.1216","0","0","0","0.9279999999999999","0.9279999999999999","0.9279999999999999"
"1452","","","","","","","0.9712","0.9712","0.9712","0","0","0","0.7732","0.7732","0.7732"
"1453","","","","","","","3.074","3.074","3.074","0","0","0","0","0","0"
"1454","","","","","","","3.2036000000000002","3.2036000000000002","3.2036000000000002","1.6392","1.6392","1.6392","0","0","0"
"1455","","","","","","","0.8992","0.8992","0.8992","0.784","0.784","0.784","0","0","0"
"1456","","","","","","","2.632","2.632","2.632","1.938","1.938","1.938","0","0","0"
"1457","","","","","","","1.7264","1.7264","1.7264","0.532","0.532","0.532","0","0","0"
"1458","","","","","","","0","0","0","0.9892","0.9892","0.9892","0","0","0"
"1459","","","","","","","3.1108","3.1108","3.1108","1.7696","1.7696","1.7696","0","0","0"
"1460","","","","","","","0","0","0","0.874","0.874","0.874","0","0","0"
"1461","","","","","","","0","0","0","1.154","1.154","1.154","0","0","0"
"1462","","","","","","","1.9344","1.9344","1.9344","0","0","0","0","0","0"
"1463","","","","","","","0.2368","0.2368","0.2368","0","0","0","0","0","0"
"1464","","","","","","","0","0","0","0","0","0","0","0","0"
"1465","","","","","","","2.1684","2.1684","2.1684","0.9568","0.9568","0.9568","0","0","0"
"1466","","","","","","","0.8876","0.8876","0.8876","0","0","0","0","0","0"
"1467","","","","","","","0.26560000000000006","0.26560000000000006","0.26560000000000006","0.9532","0.9532","0.9532","0","0","0"
"1468","","","","","","","2.55","2.55","2.55","1.7336","1.7336","1.7336","0","0","0"
"1469","","","","","","","1.1396","1.1396","1.1396","0.3268","0.3268","0.3268","0","0","0"
"1470","","","","","","","0.9064","0.9064","0.9064","0.7075999999999999","0.7075999999999999","0.7075999999999999","0","0","0"
"1471","","","","","","","0","0","0","0","0","0","0","0","0"
"1472","","","","","","","0.964","0.964","0.964","0","0","0","0.6508","0.6508","0.6508"
"1473","","","","","","","3.4024","3.4024","3.4024","0","0","0","0","0","0"
"1474","","","","","","","0.9892","0.9892","0.9892","0","0","0","0","0","0"
"1475","","","","","","","1.5168","1.5168","1.5168","0.6859999999999999","0.6859999999999999","0.6859999999999999","0","0","0"
"1476","","","","","","","1.5752","1.5752","1.5752","0.34119999999999995","0.34119999999999995","0.34119999999999995","0","0","0"
"1477","","","","","","","4.0632","4.0632","4.0632","1.5535999999999999","1.5535999999999999","1.5535999999999999","0","0","0"
"1478","","","","","","","2.668","2.668","2.668","0.9712","0.9712","0.9712","0","0","0"
"1479","","","","","","","2.316","2.316","2.316","0.9676","0.9676","0.9676","0","0","0"
"1480","","","","","","","1.4888","1.4888","1.4888","0","0","0","0","0","0"
"1481","","","","","","","2.4095999999999997","2.4095999999999997","2.4095999999999997","0.9676","0.9676","0.9676","0.9856","0.9856","0.9856"
"1482","","","","","","","0.9244","0.9244","0.9244","0","0","0","0","0","0"
"1483","","","","","","","0.7552","0.7552","0.7552","1.964","1.964","1.964","0","0","0"
